areaCode,areaName,areaType,date,cumPeopleVaccinatedCompleteByVaccinationDate
E06000045,Southampton,utla,2021-04-07,19983
E06000054,Wiltshire,utla,2021-04-07,45230
E08000003,Manchester,utla,2021-04-07,29329
E08000030,Walsall,utla,2021-04-07,25559
E09000007,Camden,utla,2021-04-07,19290
E09000008,Croydon,utla,2021-04-07,28729
E09000013,Hammersmith and Fulham,utla,2021-04-07,11445
E10000021,Northamptonshire,utla,2021-04-07,64961
S12000014,Falkirk,utla,2021-04-07,14995
S12000030,Stirling,utla,2021-04-07,7501
S12000040,West Lothian,utla,2021-04-07,13014
S12000042,Dundee City,utla,2021-04-07,16377
E06000012,North East Lincolnshire,utla,2021-04-06,9168
E06000033,Southend-on-Sea,utla,2021-04-06,14902
E06000045,Southampton,utla,2021-04-06,19547
E06000054,Wiltshire,utla,2021-04-06,40353
E08000003,Manchester,utla,2021-04-06,25142
E08000030,Walsall,utla,2021-04-06,24104
E09000007,Camden,utla,2021-04-06,17535
E09000008,Croydon,utla,2021-04-06,26424
E09000013,Hammersmith and Fulham,utla,2021-04-06,9855
E10000021,Northamptonshire,utla,2021-04-06,62527
S12000014,Falkirk,utla,2021-04-06,13984
S12000030,Stirling,utla,2021-04-06,6824
S12000040,West Lothian,utla,2021-04-06,12429
S12000042,Dundee City,utla,2021-04-06,15461
E06000012,North East Lincolnshire,utla,2021-04-05,8385
E06000033,Southend-on-Sea,utla,2021-04-05,13586
E06000045,Southampton,utla,2021-04-05,19120
E06000054,Wiltshire,utla,2021-04-05,39744
E08000003,Manchester,utla,2021-04-05,24158
E08000030,Walsall,utla,2021-04-05,23233
E09000007,Camden,utla,2021-04-05,17143
E09000008,Croydon,utla,2021-04-05,25495
E09000013,Hammersmith and Fulham,utla,2021-04-05,9467
E10000021,Northamptonshire,utla,2021-04-05,61384
S12000014,Falkirk,utla,2021-04-05,12952
S12000030,Stirling,utla,2021-04-05,6374
S12000040,West Lothian,utla,2021-04-05,12052
S12000042,Dundee City,utla,2021-04-05,14597
E06000012,North East Lincolnshire,utla,2021-04-04,8381
E06000033,Southend-on-Sea,utla,2021-04-04,13285
E06000045,Southampton,utla,2021-04-04,18819
E06000054,Wiltshire,utla,2021-04-04,39347
E08000003,Manchester,utla,2021-04-04,23711
E08000030,Walsall,utla,2021-04-04,22893
E09000007,Camden,utla,2021-04-04,17071
E09000008,Croydon,utla,2021-04-04,25422
E09000013,Hammersmith and Fulham,utla,2021-04-04,9455
E10000021,Northamptonshire,utla,2021-04-04,60810
S12000014,Falkirk,utla,2021-04-04,12211
S12000030,Stirling,utla,2021-04-04,5937
S12000040,West Lothian,utla,2021-04-04,12041
S12000042,Dundee City,utla,2021-04-04,14087
E06000012,North East Lincolnshire,utla,2021-04-03,8368
E06000033,Southend-on-Sea,utla,2021-04-03,13039
E06000045,Southampton,utla,2021-04-03,18572
E06000054,Wiltshire,utla,2021-04-03,38951
E08000003,Manchester,utla,2021-04-03,23450
E08000030,Walsall,utla,2021-04-03,22675
E09000007,Camden,utla,2021-04-03,16993
E09000008,Croydon,utla,2021-04-03,25371
E09000013,Hammersmith and Fulham,utla,2021-04-03,9443
E10000021,Northamptonshire,utla,2021-04-03,60765
S12000014,Falkirk,utla,2021-04-03,11486
S12000030,Stirling,utla,2021-04-03,5751
S12000040,West Lothian,utla,2021-04-03,12035
S12000042,Dundee City,utla,2021-04-03,13727
E06000012,North East Lincolnshire,utla,2021-04-02,7803
E06000033,Southend-on-Sea,utla,2021-04-02,11894
E06000045,Southampton,utla,2021-04-02,17190
E06000054,Wiltshire,utla,2021-04-02,36948
E08000003,Manchester,utla,2021-04-02,21379
E08000030,Walsall,utla,2021-04-02,22314
E09000007,Camden,utla,2021-04-02,16853
E09000008,Croydon,utla,2021-04-02,24792
E09000013,Hammersmith and Fulham,utla,2021-04-02,9404
E10000021,Northamptonshire,utla,2021-04-02,59977
S12000014,Falkirk,utla,2021-04-02,10710
S12000030,Stirling,utla,2021-04-02,5515
S12000040,West Lothian,utla,2021-04-02,12014
S12000042,Dundee City,utla,2021-04-02,13181
E06000012,North East Lincolnshire,utla,2021-04-01,7377
E06000033,Southend-on-Sea,utla,2021-04-01,10663
E06000045,Southampton,utla,2021-04-01,16535
E06000054,Wiltshire,utla,2021-04-01,34372
E08000003,Manchester,utla,2021-04-01,18838
E08000030,Walsall,utla,2021-04-01,21599
E09000007,Camden,utla,2021-04-01,16714
E09000008,Croydon,utla,2021-04-01,23527
E09000013,Hammersmith and Fulham,utla,2021-04-01,9338
E10000021,Northamptonshire,utla,2021-04-01,57379
S12000014,Falkirk,utla,2021-04-01,9658
S12000030,Stirling,utla,2021-04-01,5307
S12000040,West Lothian,utla,2021-04-01,11971
S12000042,Dundee City,utla,2021-04-01,12432
E06000012,North East Lincolnshire,utla,2021-03-31,6785
E06000033,Southend-on-Sea,utla,2021-03-31,8855
E06000045,Southampton,utla,2021-03-31,15575
E06000054,Wiltshire,utla,2021-03-31,29046
E08000003,Manchester,utla,2021-03-31,16127
E08000030,Walsall,utla,2021-03-31,20018
E09000007,Camden,utla,2021-03-31,14437
E09000008,Croydon,utla,2021-03-31,20551
E09000013,Hammersmith and Fulham,utla,2021-03-31,8733
E10000021,Northamptonshire,utla,2021-03-31,52769
S12000014,Falkirk,utla,2021-03-31,8630
S12000030,Stirling,utla,2021-03-31,4865
S12000040,West Lothian,utla,2021-03-31,11485
S12000042,Dundee City,utla,2021-03-31,11777
E06000012,North East Lincolnshire,utla,2021-03-30,6452
E06000033,Southend-on-Sea,utla,2021-03-30,7985
E06000045,Southampton,utla,2021-03-30,14801
E06000054,Wiltshire,utla,2021-03-30,25387
E08000003,Manchester,utla,2021-03-30,14598
E08000030,Walsall,utla,2021-03-30,18458
E09000007,Camden,utla,2021-03-30,13287
E09000008,Croydon,utla,2021-03-30,18345
E09000013,Hammersmith and Fulham,utla,2021-03-30,7786
E10000021,Northamptonshire,utla,2021-03-30,48107
S12000014,Falkirk,utla,2021-03-30,7313
S12000030,Stirling,utla,2021-03-30,4306
S12000040,West Lothian,utla,2021-03-30,10578
S12000042,Dundee City,utla,2021-03-30,11179
E06000012,North East Lincolnshire,utla,2021-03-29,6372
E06000033,Southend-on-Sea,utla,2021-03-29,6938
E06000045,Southampton,utla,2021-03-29,14164
E06000054,Wiltshire,utla,2021-03-29,24081
E08000003,Manchester,utla,2021-03-29,13182
E08000030,Walsall,utla,2021-03-29,15928
E09000007,Camden,utla,2021-03-29,12910
E09000008,Croydon,utla,2021-03-29,16610
E09000013,Hammersmith and Fulham,utla,2021-03-29,6674
E10000021,Northamptonshire,utla,2021-03-29,46169
S12000014,Falkirk,utla,2021-03-29,6727
S12000030,Stirling,utla,2021-03-29,3995
S12000040,West Lothian,utla,2021-03-29,9623
S12000042,Dundee City,utla,2021-03-29,10576
E06000012,North East Lincolnshire,utla,2021-03-28,6308
E06000033,Southend-on-Sea,utla,2021-03-28,6338
E06000045,Southampton,utla,2021-03-28,13734
E06000054,Wiltshire,utla,2021-03-28,23121
E08000003,Manchester,utla,2021-03-28,12526
E08000030,Walsall,utla,2021-03-28,15361
E09000007,Camden,utla,2021-03-28,12579
E09000008,Croydon,utla,2021-03-28,15385
E09000013,Hammersmith and Fulham,utla,2021-03-28,6424
E10000021,Northamptonshire,utla,2021-03-28,44624
S12000014,Falkirk,utla,2021-03-28,6586
S12000030,Stirling,utla,2021-03-28,3825
S12000040,West Lothian,utla,2021-03-28,9062
S12000042,Dundee City,utla,2021-03-28,10143
E06000012,North East Lincolnshire,utla,2021-03-27,6277
E06000033,Southend-on-Sea,utla,2021-03-27,6094
E06000045,Southampton,utla,2021-03-27,13328
E06000054,Wiltshire,utla,2021-03-27,22606
E08000003,Manchester,utla,2021-03-27,12092
E08000030,Walsall,utla,2021-03-27,15149
E09000007,Camden,utla,2021-03-27,12464
E09000008,Croydon,utla,2021-03-27,15302
E09000013,Hammersmith and Fulham,utla,2021-03-27,6215
E10000021,Northamptonshire,utla,2021-03-27,43029
S12000014,Falkirk,utla,2021-03-27,6531
S12000030,Stirling,utla,2021-03-27,3798
S12000040,West Lothian,utla,2021-03-27,8779
S12000042,Dundee City,utla,2021-03-27,9953
E06000012,North East Lincolnshire,utla,2021-03-26,6203
E06000033,Southend-on-Sea,utla,2021-03-26,5704
E06000045,Southampton,utla,2021-03-26,11855
E06000054,Wiltshire,utla,2021-03-26,20178
E08000003,Manchester,utla,2021-03-26,11202
E08000030,Walsall,utla,2021-03-26,14591
E09000007,Camden,utla,2021-03-26,12315
E09000008,Croydon,utla,2021-03-26,15068
E09000013,Hammersmith and Fulham,utla,2021-03-26,6023
E10000021,Northamptonshire,utla,2021-03-26,38171
S12000014,Falkirk,utla,2021-03-26,6445
S12000030,Stirling,utla,2021-03-26,3724
S12000040,West Lothian,utla,2021-03-26,8161
S12000042,Dundee City,utla,2021-03-26,9295
E06000012,North East Lincolnshire,utla,2021-03-25,5680
E06000033,Southend-on-Sea,utla,2021-03-25,5397
E06000045,Southampton,utla,2021-03-25,11021
E06000054,Wiltshire,utla,2021-03-25,15834
E08000003,Manchester,utla,2021-03-25,10136
E08000030,Walsall,utla,2021-03-25,13359
E09000007,Camden,utla,2021-03-25,10540
E09000008,Croydon,utla,2021-03-25,14368
E09000013,Hammersmith and Fulham,utla,2021-03-25,5817
E10000021,Northamptonshire,utla,2021-03-25,33647
S12000014,Falkirk,utla,2021-03-25,6291
S12000030,Stirling,utla,2021-03-25,3581
S12000040,West Lothian,utla,2021-03-25,7728
S12000042,Dundee City,utla,2021-03-25,8899
E06000012,North East Lincolnshire,utla,2021-03-24,5075
E06000033,Southend-on-Sea,utla,2021-03-24,5128
E06000045,Southampton,utla,2021-03-24,9500
E06000054,Wiltshire,utla,2021-03-24,12372
E08000003,Manchester,utla,2021-03-24,9186
E08000030,Walsall,utla,2021-03-24,11453
E09000007,Camden,utla,2021-03-24,9617
E09000008,Croydon,utla,2021-03-24,13521
E09000013,Hammersmith and Fulham,utla,2021-03-24,5371
E10000021,Northamptonshire,utla,2021-03-24,29625
S12000014,Falkirk,utla,2021-03-24,5805
S12000030,Stirling,utla,2021-03-24,3321
S12000040,West Lothian,utla,2021-03-24,7160
S12000042,Dundee City,utla,2021-03-24,8480
E06000012,North East Lincolnshire,utla,2021-03-23,4167
E06000033,Southend-on-Sea,utla,2021-03-23,4709
E06000045,Southampton,utla,2021-03-23,9056
E06000054,Wiltshire,utla,2021-03-23,10047
E08000003,Manchester,utla,2021-03-23,8084
E08000030,Walsall,utla,2021-03-23,8862
E09000007,Camden,utla,2021-03-23,8430
E09000008,Croydon,utla,2021-03-23,12017
E09000013,Hammersmith and Fulham,utla,2021-03-23,4802
E10000021,Northamptonshire,utla,2021-03-23,26464
S12000014,Falkirk,utla,2021-03-23,5476
S12000030,Stirling,utla,2021-03-23,3109
S12000040,West Lothian,utla,2021-03-23,6625
S12000042,Dundee City,utla,2021-03-23,8094
E06000012,North East Lincolnshire,utla,2021-03-22,4051
E06000033,Southend-on-Sea,utla,2021-03-22,4187
E06000045,Southampton,utla,2021-03-22,8581
E06000054,Wiltshire,utla,2021-03-22,9697
E08000003,Manchester,utla,2021-03-22,7592
E08000030,Walsall,utla,2021-03-22,8261
E09000007,Camden,utla,2021-03-22,8012
E09000008,Croydon,utla,2021-03-22,10931
E09000013,Hammersmith and Fulham,utla,2021-03-22,4399
E10000021,Northamptonshire,utla,2021-03-22,25347
S12000014,Falkirk,utla,2021-03-22,5117
S12000030,Stirling,utla,2021-03-22,2885
S12000040,West Lothian,utla,2021-03-22,6178
S12000042,Dundee City,utla,2021-03-22,7693
E06000012,North East Lincolnshire,utla,2021-03-21,4022
E06000033,Southend-on-Sea,utla,2021-03-21,3915
E06000045,Southampton,utla,2021-03-21,8024
E06000054,Wiltshire,utla,2021-03-21,9496
E08000003,Manchester,utla,2021-03-21,7255
E08000030,Walsall,utla,2021-03-21,7954
E09000007,Camden,utla,2021-03-21,7711
E09000008,Croydon,utla,2021-03-21,10452
E09000013,Hammersmith and Fulham,utla,2021-03-21,4255
E10000021,Northamptonshire,utla,2021-03-21,24816
S12000014,Falkirk,utla,2021-03-21,4979
S12000030,Stirling,utla,2021-03-21,2818
S12000040,West Lothian,utla,2021-03-21,5981
S12000042,Dundee City,utla,2021-03-21,7418
E06000012,North East Lincolnshire,utla,2021-03-20,4020
E06000033,Southend-on-Sea,utla,2021-03-20,3699
E06000045,Southampton,utla,2021-03-20,7791
E06000054,Wiltshire,utla,2021-03-20,9369
E08000003,Manchester,utla,2021-03-20,7156
E08000030,Walsall,utla,2021-03-20,7384
E09000007,Camden,utla,2021-03-20,7601
E09000008,Croydon,utla,2021-03-20,10395
E09000013,Hammersmith and Fulham,utla,2021-03-20,4223
E10000021,Northamptonshire,utla,2021-03-20,24725
S12000014,Falkirk,utla,2021-03-20,4968
S12000030,Stirling,utla,2021-03-20,2808
S12000040,West Lothian,utla,2021-03-20,5647
S12000042,Dundee City,utla,2021-03-20,7294
E06000012,North East Lincolnshire,utla,2021-03-19,4008
E06000033,Southend-on-Sea,utla,2021-03-19,3671
E06000045,Southampton,utla,2021-03-19,7467
E06000054,Wiltshire,utla,2021-03-19,9007
E08000003,Manchester,utla,2021-03-19,6928
E08000030,Walsall,utla,2021-03-19,6489
E09000007,Camden,utla,2021-03-19,7514
E09000008,Croydon,utla,2021-03-19,10253
E09000013,Hammersmith and Fulham,utla,2021-03-19,4184
E10000021,Northamptonshire,utla,2021-03-19,23016
S12000014,Falkirk,utla,2021-03-19,4938
S12000030,Stirling,utla,2021-03-19,2744
S12000040,West Lothian,utla,2021-03-19,5353
S12000042,Dundee City,utla,2021-03-19,7164
E06000012,North East Lincolnshire,utla,2021-03-18,3988
E06000033,Southend-on-Sea,utla,2021-03-18,3496
E06000045,Southampton,utla,2021-03-18,7158
E06000054,Wiltshire,utla,2021-03-18,8491
E08000003,Manchester,utla,2021-03-18,6548
E08000030,Walsall,utla,2021-03-18,6173
E09000007,Camden,utla,2021-03-18,6597
E09000008,Croydon,utla,2021-03-18,9795
E09000013,Hammersmith and Fulham,utla,2021-03-18,4047
E10000021,Northamptonshire,utla,2021-03-18,21310
S12000014,Falkirk,utla,2021-03-18,4759
S12000030,Stirling,utla,2021-03-18,2668
S12000040,West Lothian,utla,2021-03-18,5239
S12000042,Dundee City,utla,2021-03-18,6840
E06000012,North East Lincolnshire,utla,2021-03-17,3930
E06000033,Southend-on-Sea,utla,2021-03-17,3265
E06000045,Southampton,utla,2021-03-17,6798
E06000054,Wiltshire,utla,2021-03-17,8056
E08000003,Manchester,utla,2021-03-17,6197
E08000030,Walsall,utla,2021-03-17,5730
E09000007,Camden,utla,2021-03-17,5773
E09000008,Croydon,utla,2021-03-17,9226
E09000013,Hammersmith and Fulham,utla,2021-03-17,3772
E10000021,Northamptonshire,utla,2021-03-17,19202
S12000014,Falkirk,utla,2021-03-17,4522
S12000030,Stirling,utla,2021-03-17,2607
S12000040,West Lothian,utla,2021-03-17,5130
S12000042,Dundee City,utla,2021-03-17,6445
E06000012,North East Lincolnshire,utla,2021-03-16,3545
E06000033,Southend-on-Sea,utla,2021-03-16,3181
E06000045,Southampton,utla,2021-03-16,6476
E06000054,Wiltshire,utla,2021-03-16,7740
E08000003,Manchester,utla,2021-03-16,5782
E08000030,Walsall,utla,2021-03-16,5428
E09000007,Camden,utla,2021-03-16,5513
E09000008,Croydon,utla,2021-03-16,8466
E09000013,Hammersmith and Fulham,utla,2021-03-16,3458
E10000021,Northamptonshire,utla,2021-03-16,17862
S12000014,Falkirk,utla,2021-03-16,4208
S12000030,Stirling,utla,2021-03-16,2414
S12000040,West Lothian,utla,2021-03-16,4954
S12000042,Dundee City,utla,2021-03-16,6107
E06000012,North East Lincolnshire,utla,2021-03-15,3022
E06000033,Southend-on-Sea,utla,2021-03-15,3123
E06000045,Southampton,utla,2021-03-15,6135
E06000054,Wiltshire,utla,2021-03-15,7423
E08000003,Manchester,utla,2021-03-15,5419
E08000030,Walsall,utla,2021-03-15,5264
E09000007,Camden,utla,2021-03-15,5247
E09000008,Croydon,utla,2021-03-15,8118
E09000013,Hammersmith and Fulham,utla,2021-03-15,3225
E10000021,Northamptonshire,utla,2021-03-15,16981
S12000014,Falkirk,utla,2021-03-15,3915
S12000030,Stirling,utla,2021-03-15,2162
S12000040,West Lothian,utla,2021-03-15,4798
S12000042,Dundee City,utla,2021-03-15,5733
E06000012,North East Lincolnshire,utla,2021-03-14,3006
E06000033,Southend-on-Sea,utla,2021-03-14,3104
E06000045,Southampton,utla,2021-03-14,5943
E06000054,Wiltshire,utla,2021-03-14,7366
E08000003,Manchester,utla,2021-03-14,5071
E08000030,Walsall,utla,2021-03-14,5044
E09000007,Camden,utla,2021-03-14,5017
E09000008,Croydon,utla,2021-03-14,7889
E09000013,Hammersmith and Fulham,utla,2021-03-14,3161
E10000021,Northamptonshire,utla,2021-03-14,16426
S12000014,Falkirk,utla,2021-03-14,3755
S12000030,Stirling,utla,2021-03-14,2103
S12000040,West Lothian,utla,2021-03-14,4678
S12000042,Dundee City,utla,2021-03-14,5207
E06000012,North East Lincolnshire,utla,2021-03-13,3004
E06000033,Southend-on-Sea,utla,2021-03-13,3102
E06000045,Southampton,utla,2021-03-13,5932
E06000054,Wiltshire,utla,2021-03-13,7351
E08000003,Manchester,utla,2021-03-13,5003
E08000030,Walsall,utla,2021-03-13,5026
E09000007,Camden,utla,2021-03-13,4966
E09000008,Croydon,utla,2021-03-13,7850
E09000013,Hammersmith and Fulham,utla,2021-03-13,3137
E10000021,Northamptonshire,utla,2021-03-13,16360
S12000014,Falkirk,utla,2021-03-13,3748
S12000030,Stirling,utla,2021-03-13,2097
S12000040,West Lothian,utla,2021-03-13,4636
S12000042,Dundee City,utla,2021-03-13,5085
E06000012,North East Lincolnshire,utla,2021-03-12,3001
E06000033,Southend-on-Sea,utla,2021-03-12,3074
E06000045,Southampton,utla,2021-03-12,5798
E06000054,Wiltshire,utla,2021-03-12,6842
E08000003,Manchester,utla,2021-03-12,4684
E08000030,Walsall,utla,2021-03-12,4943
E09000007,Camden,utla,2021-03-12,4901
E09000008,Croydon,utla,2021-03-12,7508
E09000013,Hammersmith and Fulham,utla,2021-03-12,3098
E10000021,Northamptonshire,utla,2021-03-12,16253
S12000014,Falkirk,utla,2021-03-12,3685
S12000030,Stirling,utla,2021-03-12,2059
S12000040,West Lothian,utla,2021-03-12,4577
S12000042,Dundee City,utla,2021-03-12,4915
E06000012,North East Lincolnshire,utla,2021-03-11,2977
E06000033,Southend-on-Sea,utla,2021-03-11,3020
E06000045,Southampton,utla,2021-03-11,5626
E06000054,Wiltshire,utla,2021-03-11,6076
E08000003,Manchester,utla,2021-03-11,4089
E08000030,Walsall,utla,2021-03-11,4742
E09000007,Camden,utla,2021-03-11,4661
E09000008,Croydon,utla,2021-03-11,7042
E09000013,Hammersmith and Fulham,utla,2021-03-11,3014
E10000021,Northamptonshire,utla,2021-03-11,15901
S12000014,Falkirk,utla,2021-03-11,3540
S12000030,Stirling,utla,2021-03-11,1995
S12000040,West Lothian,utla,2021-03-11,4461
S12000042,Dundee City,utla,2021-03-11,4565
E06000012,North East Lincolnshire,utla,2021-03-10,2959
E06000033,Southend-on-Sea,utla,2021-03-10,2941
E06000045,Southampton,utla,2021-03-10,5368
E06000054,Wiltshire,utla,2021-03-10,5829
E08000003,Manchester,utla,2021-03-10,3907
E08000030,Walsall,utla,2021-03-10,4611
E09000007,Camden,utla,2021-03-10,4501
E09000008,Croydon,utla,2021-03-10,6662
E09000013,Hammersmith and Fulham,utla,2021-03-10,2772
E10000021,Northamptonshire,utla,2021-03-10,15498
S12000014,Falkirk,utla,2021-03-10,3406
S12000030,Stirling,utla,2021-03-10,1943
S12000040,West Lothian,utla,2021-03-10,4351
S12000042,Dundee City,utla,2021-03-10,4245
E06000012,North East Lincolnshire,utla,2021-03-09,2943
E06000033,Southend-on-Sea,utla,2021-03-09,2864
E06000045,Southampton,utla,2021-03-09,5089
E06000054,Wiltshire,utla,2021-03-09,5691
E08000003,Manchester,utla,2021-03-09,3759
E08000030,Walsall,utla,2021-03-09,3790
E09000007,Camden,utla,2021-03-09,4316
E09000008,Croydon,utla,2021-03-09,6426
E09000013,Hammersmith and Fulham,utla,2021-03-09,2462
E10000021,Northamptonshire,utla,2021-03-09,15061
S12000014,Falkirk,utla,2021-03-09,3285
S12000030,Stirling,utla,2021-03-09,1876
S12000040,West Lothian,utla,2021-03-09,4243
S12000042,Dundee City,utla,2021-03-09,4007
E06000012,North East Lincolnshire,utla,2021-03-08,2934
E06000033,Southend-on-Sea,utla,2021-03-08,2818
E06000045,Southampton,utla,2021-03-08,4980
E06000054,Wiltshire,utla,2021-03-08,5473
E08000003,Manchester,utla,2021-03-08,3618
E08000030,Walsall,utla,2021-03-08,3358
E09000007,Camden,utla,2021-03-08,4167
E09000008,Croydon,utla,2021-03-08,6191
E09000013,Hammersmith and Fulham,utla,2021-03-08,2181
E10000021,Northamptonshire,utla,2021-03-08,14552
S12000014,Falkirk,utla,2021-03-08,3151
S12000030,Stirling,utla,2021-03-08,1799
S12000040,West Lothian,utla,2021-03-08,4161
S12000042,Dundee City,utla,2021-03-08,3658
E06000012,North East Lincolnshire,utla,2021-03-07,2907
E06000033,Southend-on-Sea,utla,2021-03-07,2793
E06000045,Southampton,utla,2021-03-07,4973
E06000054,Wiltshire,utla,2021-03-07,5394
E08000003,Manchester,utla,2021-03-07,3431
E08000030,Walsall,utla,2021-03-07,3322
E09000007,Camden,utla,2021-03-07,4063
E09000008,Croydon,utla,2021-03-07,6020
E09000013,Hammersmith and Fulham,utla,2021-03-07,1964
E10000021,Northamptonshire,utla,2021-03-07,14186
S12000014,Falkirk,utla,2021-03-07,3082
S12000030,Stirling,utla,2021-03-07,1761
S12000040,West Lothian,utla,2021-03-07,4101
S12000042,Dundee City,utla,2021-03-07,3308
E06000012,North East Lincolnshire,utla,2021-03-06,2888
E06000033,Southend-on-Sea,utla,2021-03-06,2792
